chrName	start	end	readsNum	baseCount	areaLen	rates
ref|NC_001142|	414000	415000	444	1000	1000	1.0000000
ref|NC_001142|	415000	416000	339	983	1000	0.9830000
ref|NC_001142|	416000	417000	147	978	1000	0.9780000
ref|NC_001142|	417000	418000	264	1000	1000	1.0000000
ref|NC_001142|	418000	419000	504	1000	1000	1.0000000
ref|NC_001142|	419000	420000	479	1000	1000	1.0000000
ref|NC_001142|	420000	421000	473	1000	1000	1.0000000
ref|NC_001142|	421000	422000	510	1000	1000	1.0000000
ref|NC_001142|	422000	423000	171	993	1000	0.9930000
ref|NC_001142|	423000	424000	357	1000	1000	1.0000000
ref|NC_001142|	424000	425000	304	825	1000	0.8250000
ref|NC_001142|	425000	426000	514	1000	1000	1.0000000
ref|NC_001142|	426000	427000	477	1000	1000	1.0000000
ref|NC_001142|	427000	428000	511	1000	1000	1.0000000
ref|NC_001142|	428000	429000	472	1000	1000	1.0000000
ref|NC_001142|	429000	430000	425	1000	1000	1.0000000
ref|NC_001142|	430000	431000	513	1000	1000	1.0000000
ref|NC_001142|	431000	432000	444	1000	1000	1.0000000
ref|NC_001142|	432000	433000	444	1000	1000	1.0000000
ref|NC_001142|	433000	434000	457	1000	1000	1.0000000
ref|NC_001142|	434000	435000	549	1000	1000	1.0000000
ref|NC_001142|	435000	436000	395	1000	1000	1.0000000
ref|NC_001142|	436000	437000	247	861	1000	0.8610000
ref|NC_001142|	437000	438000	542	1000	1000	1.0000000
ref|NC_001142|	438000	439000	418	1000	1000	1.0000000
ref|NC_001142|	439000	440000	574	1000	1000	1.0000000
ref|NC_001142|	440000	441000	448	1000	1000	1.0000000
ref|NC_001142|	441000	442000	376	1000	1000	1.0000000
ref|NC_001142|	442000	443000	480	1000	1000	1.0000000
ref|NC_001142|	443000	444000	470	1000	1000	1.0000000
ref|NC_001142|	444000	445000	531	1000	1000	1.0000000
ref|NC_001142|	445000	446000	444	1000	1000	1.0000000
ref|NC_001142|	446000	447000	517	1000	1000	1.0000000
ref|NC_001142|	447000	448000	545	1000	1000	1.0000000
ref|NC_001142|	448000	449000	459	1000	1000	1.0000000
ref|NC_001142|	449000	450000	504	1000	1000	1.0000000
ref|NC_001142|	450000	451000	464	1000	1000	1.0000000
ref|NC_001142|	451000	452000	491	1000	1000	1.0000000
ref|NC_001142|	452000	453000	404	1000	1000	1.0000000
ref|NC_001142|	453000	454000	488	996	1000	0.9960000
ref|NC_001142|	454000	455000	648	1000	1000	1.0000000
ref|NC_001142|	455000	456000	395	1000	1000	1.0000000
ref|NC_001142|	456000	457000	434	1000	1000	1.0000000
ref|NC_001142|	457000	458000	476	984	1000	0.9840000
ref|NC_001142|	458000	459000	343	996	1000	0.9960000
ref|NC_001142|	459000	460000	480	1000	1000	1.0000000
ref|NC_001142|	460000	461000	403	974	1000	0.9740000
ref|NC_001142|	461000	462000	505	1000	1000	1.0000000
ref|NC_001142|	462000	463000	453	996	1000	0.9960000
ref|NC_001142|	463000	464000	566	1000	1000	1.0000000
ref|NC_001142|	464000	465000	500	1000	1000	1.0000000
ref|NC_001142|	465000	466000	675	1000	1000	1.0000000
ref|NC_001142|	466000	467000	534	1000	1000	1.0000000
ref|NC_001142|	467000	468000	589	1000	1000	1.0000000
ref|NC_001142|	468000	469000	561	1000	1000	1.0000000
ref|NC_001142|	469000	470000	560	1000	1000	1.0000000
ref|NC_001142|	470000	471000	536	1000	1000	1.0000000
ref|NC_001142|	471000	472000	475	1000	1000	1.0000000
ref|NC_001142|	472000	473000	174	466	1000	0.4660000
ref|NC_001142|	473000	474000	0	0	1000	0.0000000
ref|NC_001142|	474000	475000	2	22	1000	0.0220000
ref|NC_001142|	475000	476000	2	131	1000	0.1310000
ref|NC_001142|	476000	477000	1	132	1000	0.1320000
ref|NC_001142|	477000	478000	1	19	1000	0.0190000
ref|NC_001142|	478000	479000	0	0	1000	0.0000000
ref|NC_001142|	479000	480000	0	0	1000	0.0000000
ref|NC_001142|	480000	481000	0	0	1000	0.0000000
ref|NC_001142|	481000	482000	0	0	1000	0.0000000
ref|NC_001142|	482000	483000	0	0	1000	0.0000000
ref|NC_001142|	483000	484000	15	25	1000	0.0250000
ref|NC_001142|	484000	485000	529	1000	1000	1.0000000
ref|NC_001142|	485000	486000	483	1000	1000	1.0000000
ref|NC_001142|	486000	487000	413	912	1000	0.9120000
ref|NC_001142|	487000	488000	491	1000	1000	1.0000000
ref|NC_001142|	488000	489000	557	1000	1000	1.0000000
ref|NC_001142|	489000	490000	465	1000	1000	1.0000000
ref|NC_001142|	490000	491000	441	1000	1000	1.0000000
ref|NC_001142|	491000	492000	428	1000	1000	1.0000000
ref|NC_001142|	492000	493000	407	1000	1000	1.0000000
ref|NC_001142|	493000	494000	526	1000	1000	1.0000000
ref|NC_001142|	494000	495000	450	1000	1000	1.0000000
ref|NC_001142|	495000	496000	570	1000	1000	1.0000000
ref|NC_001142|	496000	497000	461	1000	1000	1.0000000
ref|NC_001142|	497000	498000	441	1000	1000	1.0000000
ref|NC_001142|	498000	499000	570	1000	1000	1.0000000
ref|NC_001142|	499000	500000	509	1000	1000	1.0000000
ref|NC_001142|	500000	501000	501	1000	1000	1.0000000
ref|NC_001142|	501000	502000	489	1000	1000	1.0000000
ref|NC_001142|	502000	503000	423	1000	1000	1.0000000
ref|NC_001142|	503000	504000	523	1000	1000	1.0000000
ref|NC_001142|	504000	505000	492	1000	1000	1.0000000
ref|NC_001142|	505000	506000	465	1000	1000	1.0000000
ref|NC_001142|	506000	507000	355	1000	1000	1.0000000
ref|NC_001142|	507000	508000	401	1000	1000	1.0000000
ref|NC_001142|	508000	509000	463	1000	1000	1.0000000
ref|NC_001142|	509000	510000	463	1000	1000	1.0000000
ref|NC_001142|	510000	511000	424	1000	1000	1.0000000
ref|NC_001142|	511000	512000	492	1000	1000	1.0000000
ref|NC_001142|	512000	513000	513	1000	1000	1.0000000
ref|NC_001142|	513000	514000	564	1000	1000	1.0000000
ref|NC_001142|	514000	515000	555	1000	1000	1.0000000
ref|NC_001142|	515000	516000	570	1000	1000	1.0000000
ref|NC_001142|	516000	517000	533	1000	1000	1.0000000
ref|NC_001142|	517000	518000	394	1000	1000	1.0000000
ref|NC_001142|	518000	519000	322	1000	1000	1.0000000
ref|NC_001142|	519000	520000	395	1000	1000	1.0000000
ref|NC_001142|	520000	521000	640	1000	1000	1.0000000
ref|NC_001142|	521000	522000	564	1000	1000	1.0000000
ref|NC_001142|	522000	523000	520	1000	1000	1.0000000
ref|NC_001142|	523000	524000	496	1000	1000	1.0000000
ref|NC_001142|	524000	525000	354	1000	1000	1.0000000
ref|NC_001142|	525000	526000	505	1000	1000	1.0000000
ref|NC_001142|	526000	527000	370	1000	1000	1.0000000
ref|NC_001142|	527000	528000	635	1000	1000	1.0000000
ref|NC_001142|	528000	529000	651	1000	1000	1.0000000
ref|NC_001142|	529000	530000	518	992	1000	0.9920000
ref|NC_001142|	530000	531000	648	1000	1000	1.0000000
ref|NC_001142|	531000	532000	524	1000	1000	1.0000000
ref|NC_001142|	532000	533000	658	1000	1000	1.0000000
ref|NC_001142|	533000	534000	482	1000	1000	1.0000000
ref|NC_001142|	534000	535000	616	1000	1000	1.0000000
ref|NC_001142|	535000	536000	587	1000	1000	1.0000000
ref|NC_001142|	536000	537000	520	1000	1000	1.0000000
ref|NC_001142|	537000	538000	294	861	1000	0.8610000
ref|NC_001142|	538000	539000	158	770	1000	0.7700000
ref|NC_001142|	539000	540000	266	801	1000	0.8010000
ref|NC_001142|	540000	541000	325	1000	1000	1.0000000
ref|NC_001142|	541000	542000	256	760	1000	0.7600000
ref|NC_001142|	542000	543000	446	997	1000	0.9970000
ref|NC_001142|	543000	544000	208	909	1000	0.9090000
ref|NC_001142|	544000	545000	507	1000	1000	1.0000000
ref|NC_001142|	545000	546000	489	1000	1000	1.0000000
ref|NC_001142|	546000	547000	531	1000	1000	1.0000000
ref|NC_001142|	547000	548000	564	1000	1000	1.0000000
ref|NC_001142|	548000	549000	469	986	1000	0.9860000
ref|NC_001142|	549000	550000	633	1000	1000	1.0000000
ref|NC_001142|	550000	551000	513	1000	1000	1.0000000
ref|NC_001142|	551000	552000	558	1000	1000	1.0000000
ref|NC_001142|	552000	553000	508	1000	1000	1.0000000
ref|NC_001142|	553000	554000	427	1000	1000	1.0000000
ref|NC_001142|	554000	555000	444	1000	1000	1.0000000
ref|NC_001142|	555000	556000	404	1000	1000	1.0000000
ref|NC_001142|	556000	557000	613	1000	1000	1.0000000
ref|NC_001142|	557000	558000	523	1000	1000	1.0000000
ref|NC_001142|	558000	559000	554	1000	1000	1.0000000
ref|NC_001142|	559000	560000	606	1000	1000	1.0000000
ref|NC_001142|	560000	561000	515	1000	1000	1.0000000
ref|NC_001142|	561000	562000	450	1000	1000	1.0000000
ref|NC_001142|	562000	563000	534	1000	1000	1.0000000
ref|NC_001142|	563000	564000	468	1000	1000	1.0000000
ref|NC_001142|	564000	565000	503	1000	1000	1.0000000
ref|NC_001142|	565000	566000	509	1000	1000	1.0000000
ref|NC_001142|	566000	567000	503	1000	1000	1.0000000
ref|NC_001142|	567000	568000	552	1000	1000	1.0000000
ref|NC_001142|	568000	569000	564	1000	1000	1.0000000
ref|NC_001142|	569000	570000	560	986	1000	0.9860000
ref|NC_001142|	570000	571000	536	1000	1000	1.0000000
ref|NC_001142|	571000	572000	643	1000	1000	1.0000000
ref|NC_001142|	572000	573000	598	1000	1000	1.0000000
ref|NC_001142|	573000	574000	598	1000	1000	1.0000000
ref|NC_001142|	574000	575000	651	1000	1000	1.0000000
ref|NC_001142|	575000	576000	518	1000	1000	1.0000000
ref|NC_001142|	576000	577000	467	1000	1000	1.0000000
ref|NC_001142|	577000	578000	545	1000	1000	1.0000000
ref|NC_001142|	578000	579000	588	1000	1000	1.0000000
ref|NC_001142|	579000	580000	647	1000	1000	1.0000000
ref|NC_001142|	580000	581000	552	1000	1000	1.0000000
ref|NC_001142|	581000	582000	585	1000	1000	1.0000000
ref|NC_001142|	582000	583000	421	967	1000	0.9670000
ref|NC_001142|	583000	584000	616	1000	1000	1.0000000
ref|NC_001142|	584000	585000	550	1000	1000	1.0000000
ref|NC_001142|	585000	586000	397	1000	1000	1.0000000
ref|NC_001142|	586000	587000	478	1000	1000	1.0000000
ref|NC_001142|	587000	588000	517	1000	1000	1.0000000
ref|NC_001142|	588000	589000	562	1000	1000	1.0000000
ref|NC_001142|	589000	590000	464	1000	1000	1.0000000
ref|NC_001142|	590000	591000	459	1000	1000	1.0000000
ref|NC_001142|	591000	592000	549	1000	1000	1.0000000
ref|NC_001142|	592000	593000	508	1000	1000	1.0000000
ref|NC_001142|	593000	594000	488	1000	1000	1.0000000
ref|NC_001142|	594000	595000	457	1000	1000	1.0000000
ref|NC_001142|	595000	596000	627	1000	1000	1.0000000
ref|NC_001142|	596000	597000	552	1000	1000	1.0000000
ref|NC_001142|	597000	598000	587	1000	1000	1.0000000
ref|NC_001142|	598000	599000	528	1000	1000	1.0000000
ref|NC_001142|	599000	600000	605	1000	1000	1.0000000
ref|NC_001142|	600000	601000	649	1000	1000	1.0000000
ref|NC_001142|	601000	602000	608	1000	1000	1.0000000
ref|NC_001142|	602000	603000	595	1000	1000	1.0000000
ref|NC_001142|	603000	604000	523	1000	1000	1.0000000
ref|NC_001142|	604000	605000	383	1000	1000	1.0000000
ref|NC_001142|	605000	606000	381	1000	1000	1.0000000
ref|NC_001142|	606000	607000	280	808	1000	0.8080000
ref|NC_001142|	607000	608000	194	803	1000	0.8030000
ref|NC_001142|	608000	609000	341	1000	1000	1.0000000
ref|NC_001142|	609000	610000	455	1000	1000	1.0000000
ref|NC_001142|	610000	611000	406	994	1000	0.9940000
ref|NC_001142|	611000	612000	569	1000	1000	1.0000000
ref|NC_001142|	612000	613000	525	1000	1000	1.0000000
ref|NC_001142|	613000	614000	522	1000	1000	1.0000000
ref|NC_001142|	614000	615000	642	1000	1000	1.0000000
ref|NC_001142|	615000	616000	606	1000	1000	1.0000000
ref|NC_001142|	616000	617000	579	1000	1000	1.0000000
ref|NC_001142|	617000	618000	598	1000	1000	1.0000000
ref|NC_001142|	618000	619000	598	1000	1000	1.0000000
ref|NC_001142|	619000	620000	492	1000	1000	1.0000000
ref|NC_001142|	620000	621000	198	809	1000	0.8090000
ref|NC_001142|	621000	622000	712	1000	1000	1.0000000
ref|NC_001142|	622000	623000	626	1000	1000	1.0000000
ref|NC_001142|	623000	624000	610	1000	1000	1.0000000
ref|NC_001142|	624000	625000	582	1000	1000	1.0000000
ref|NC_001142|	625000	626000	696	1000	1000	1.0000000
ref|NC_001142|	626000	627000	523	1000	1000	1.0000000
ref|NC_001142|	627000	628000	647	1000	1000	1.0000000
ref|NC_001142|	628000	629000	559	1000	1000	1.0000000
ref|NC_001142|	629000	630000	513	1000	1000	1.0000000
ref|NC_001142|	630000	631000	672	1000	1000	1.0000000
ref|NC_001142|	631000	632000	696	1000	1000	1.0000000
ref|NC_001142|	632000	633000	693	1000	1000	1.0000000
ref|NC_001142|	633000	634000	570	1000	1000	1.0000000
ref|NC_001142|	634000	635000	700	1000	1000	1.0000000
ref|NC_001142|	635000	636000	733	1000	1000	1.0000000
ref|NC_001142|	636000	637000	787	1000	1000	1.0000000
ref|NC_001142|	637000	638000	987	1000	1000	1.0000000
ref|NC_001142|	638000	639000	1210	1000	1000	1.0000000
ref|NC_001142|	639000	640000	472	1000	1000	1.0000000
ref|NC_001142|	640000	641000	722	1000	1000	1.0000000
ref|NC_001142|	641000	642000	1036	1000	1000	1.0000000
ref|NC_001142|	642000	643000	1053	1000	1000	1.0000000
ref|NC_001142|	643000	644000	696	1000	1000	1.0000000
ref|NC_001142|	644000	645000	658	1000	1000	1.0000000
ref|NC_001142|	645000	646000	820	1000	1000	1.0000000
ref|NC_001142|	646000	647000	794	1000	1000	1.0000000
ref|NC_001142|	647000	648000	785	1000	1000	1.0000000
ref|NC_001142|	648000	649000	912	1000	1000	1.0000000
ref|NC_001142|	649000	650000	638	1000	1000	1.0000000
ref|NC_001142|	650000	651000	699	1000	1000	1.0000000
ref|NC_001142|	651000	652000	585	1000	1000	1.0000000
ref|NC_001142|	652000	653000	607	1000	1000	1.0000000
ref|NC_001142|	653000	654000	703	1000	1000	1.0000000
ref|NC_001142|	654000	655000	543	1000	1000	1.0000000
ref|NC_001142|	655000	656000	664	1000	1000	1.0000000
ref|NC_001142|	656000	657000	541	1000	1000	1.0000000
ref|NC_001142|	657000	658000	559	1000	1000	1.0000000
ref|NC_001142|	658000	659000	466	1000	1000	1.0000000
ref|NC_001142|	659000	660000	605	1000	1000	1.0000000
ref|NC_001142|	660000	661000	560	1000	1000	1.0000000
ref|NC_001142|	661000	662000	605	1000	1000	1.0000000
ref|NC_001142|	662000	663000	618	1000	1000	1.0000000
ref|NC_001142|	663000	664000	527	1000	1000	1.0000000
ref|NC_001142|	664000	665000	538	1000	1000	1.0000000
ref|NC_001142|	665000	666000	602	1000	1000	1.0000000
ref|NC_001142|	666000	667000	552	1000	1000	1.0000000
ref|NC_001142|	667000	668000	467	1000	1000	1.0000000
ref|NC_001142|	668000	669000	541	1000	1000	1.0000000
ref|NC_001142|	669000	670000	451	1000	1000	1.0000000
ref|NC_001142|	670000	671000	589	1000	1000	1.0000000
ref|NC_001142|	671000	672000	624	1000	1000	1.0000000
ref|NC_001142|	672000	673000	450	1000	1000	1.0000000
ref|NC_001142|	673000	674000	477	1000	1000	1.0000000
ref|NC_001142|	674000	675000	479	1000	1000	1.0000000
ref|NC_001142|	675000	676000	484	1000	1000	1.0000000
ref|NC_001142|	676000	677000	475	1000	1000	1.0000000
ref|NC_001142|	677000	678000	384	1000	1000	1.0000000
ref|NC_001142|	678000	679000	436	1000	1000	1.0000000
ref|NC_001142|	679000	680000	453	1000	1000	1.0000000
ref|NC_001142|	680000	681000	553	1000	1000	1.0000000
ref|NC_001142|	681000	682000	473	1000	1000	1.0000000
ref|NC_001142|	682000	683000	519	1000	1000	1.0000000
ref|NC_001142|	683000	684000	404	1000	1000	1.0000000
ref|NC_001142|	684000	685000	450	1000	1000	1.0000000
ref|NC_001142|	685000	686000	541	1000	1000	1.0000000
ref|NC_001142|	686000	687000	458	1000	1000	1.0000000
ref|NC_001142|	687000	688000	511	1000	1000	1.0000000
ref|NC_001142|	688000	689000	529	1000	1000	1.0000000
ref|NC_001142|	689000	690000	541	1000	1000	1.0000000
ref|NC_001142|	690000	691000	572	1000	1000	1.0000000
ref|NC_001142|	691000	692000	591	1000	1000	1.0000000
ref|NC_001142|	692000	693000	461	1000	1000	1.0000000
ref|NC_001142|	693000	694000	582	1000	1000	1.0000000
ref|NC_001142|	694000	695000	597	1000	1000	1.0000000
ref|NC_001142|	695000	696000	569	1000	1000	1.0000000
ref|NC_001142|	696000	697000	518	1000	1000	1.0000000
ref|NC_001142|	697000	698000	480	1000	1000	1.0000000
ref|NC_001142|	698000	699000	519	1000	1000	1.0000000
ref|NC_001142|	699000	700000	561	1000	1000	1.0000000
ref|NC_001142|	700000	701000	625	1000	1000	1.0000000
ref|NC_001142|	701000	702000	434	994	1000	0.9940000
ref|NC_001142|	702000	703000	284	897	1000	0.8970000
ref|NC_001142|	703000	704000	567	1000	1000	1.0000000
ref|NC_001142|	704000	705000	595	1000	1000	1.0000000
ref|NC_001142|	705000	706000	484	1000	1000	1.0000000
ref|NC_001142|	706000	707000	632	1000	1000	1.0000000
ref|NC_001142|	707000	708000	490	1000	1000	1.0000000
ref|NC_001142|	708000	709000	432	1000	1000	1.0000000
ref|NC_001142|	709000	710000	502	1000	1000	1.0000000
ref|NC_001142|	710000	711000	457	949	1000	0.9490000
ref|NC_001142|	711000	712000	311	1000	1000	1.0000000
ref|NC_001142|	712000	713000	478	1000	1000	1.0000000
ref|NC_001142|	713000	714000	649	1000	1000	1.0000000
ref|NC_001142|	714000	715000	551	987	1000	0.9870000
ref|NC_001142|	715000	716000	492	1000	1000	1.0000000
ref|NC_001142|	716000	717000	492	1000	1000	1.0000000
ref|NC_001142|	717000	718000	470	1000	1000	1.0000000
ref|NC_001142|	718000	719000	343	948	1000	0.9480000
ref|NC_001142|	719000	720000	404	940	1000	0.9400000
ref|NC_001142|	720000	721000	566	1000	1000	1.0000000
ref|NC_001142|	721000	722000	481	1000	1000	1.0000000
ref|NC_001142|	722000	723000	220	777	1000	0.7770000
ref|NC_001142|	723000	724000	0	0	1000	0.0000000
ref|NC_001142|	724000	725000	237	626	1000	0.6260000
ref|NC_001142|	725000	726000	467	1000	1000	1.0000000
ref|NC_001142|	726000	727000	470	1000	1000	1.0000000
ref|NC_001142|	727000	728000	612	1000	1000	1.0000000
ref|NC_001142|	728000	729000	986	1000	1000	1.0000000
ref|NC_001142|	729000	730000	955	1000	1000	1.0000000
ref|NC_001142|	730000	731000	119	1000	1000	1.0000000
ref|NC_001142|	731000	732000	222	990	1000	0.9900000
ref|NC_001142|	732000	733000	220	1000	1000	1.0000000
ref|NC_001142|	733000	734000	215	981	1000	0.9810000
ref|NC_001142|	734000	735000	178	989	1000	0.9890000
ref|NC_001142|	735000	736000	199	981	1000	0.9810000
ref|NC_001142|	736000	737000	250	1000	1000	1.0000000
ref|NC_001142|	737000	738000	190	1000	1000	1.0000000
ref|NC_001142|	738000	739000	282	1000	1000	1.0000000
ref|NC_001142|	739000	740000	201	999	1000	0.9990000
ref|NC_001142|	740000	741000	78	868	1000	0.8680000
ref|NC_001142|	741000	742000	187	1000	1000	1.0000000
ref|NC_001142|	742000	743000	285	1000	1000	1.0000000
ref|NC_001142|	743000	744000	860	914	1000	0.9140000
ref|NC_001142|	744000	745000	593	967	1000	0.9670000
ref|NC_001142|	745000	745751	505	613	751	0.8162450
ref|NC_001143|	0	1000	214	638	1000	0.6380000
ref|NC_001143|	1000	2000	92	290	1000	0.2900000
ref|NC_001143|	2000	3000	29	413	1000	0.4130000
ref|NC_001143|	3000	4000	118	810	1000	0.8100000
ref|NC_001143|	4000	5000	315	1000	1000	1.0000000
ref|NC_001143|	5000	6000	378	1000	1000	1.0000000
ref|NC_001143|	6000	7000	270	1000	1000	1.0000000
ref|NC_001143|	7000	8000	324	975	1000	0.9750000
ref|NC_001143|	8000	9000	315	1000	1000	1.0000000
ref|NC_001143|	9000	10000	483	1000	1000	1.0000000
ref|NC_001143|	10000	11000	415	1000	1000	1.0000000
ref|NC_001143|	11000	12000	473	995	1000	0.9950000
ref|NC_001143|	12000	13000	338	996	1000	0.9960000
ref|NC_001143|	13000	14000	331	996	1000	0.9960000
ref|NC_001143|	14000	15000	492	1000	1000	1.0000000
ref|NC_001143|	15000	16000	423	911	1000	0.9110000
ref|NC_001143|	16000	17000	224	916	1000	0.9160000
ref|NC_001143|	17000	18000	421	1000	1000	1.0000000
ref|NC_001143|	18000	19000	420	1000	1000	1.0000000
ref|NC_001143|	19000	20000	234	673	1000	0.6730000
ref|NC_001143|	20000	21000	360	994	1000	0.9940000
ref|NC_001143|	21000	22000	366	942	1000	0.9420000
ref|NC_001143|	22000	23000	469	873	1000	0.8730000
ref|NC_001143|	23000	24000	612	1000	1000	1.0000000
ref|NC_001143|	24000	25000	331	891	1000	0.8910000
ref|NC_001143|	25000	26000	501	997	1000	0.9970000
ref|NC_001143|	26000	27000	348	1000	1000	1.0000000
ref|NC_001143|	27000	28000	557	1000	1000	1.0000000
ref|NC_001143|	28000	29000	614	1000	1000	1.0000000
ref|NC_001143|	29000	30000	594	1000	1000	1.0000000
ref|NC_001143|	30000	31000	484	1000	1000	1.0000000
ref|NC_001143|	31000	32000	517	1000	1000	1.0000000
ref|NC_001143|	32000	33000	478	1000	1000	1.0000000
ref|NC_001143|	33000	34000	539	1000	1000	1.0000000
ref|NC_001143|	34000	35000	515	1000	1000	1.0000000
ref|NC_001143|	35000	36000	625	1000	1000	1.0000000
ref|NC_001143|	36000	37000	498	1000	1000	1.0000000
ref|NC_001143|	37000	38000	550	1000	1000	1.0000000
ref|NC_001143|	38000	39000	383	974	1000	0.9740000
ref|NC_001143|	39000	40000	553	1000	1000	1.0000000
ref|NC_001143|	40000	41000	562	1000	1000	1.0000000
ref|NC_001143|	41000	42000	474	1000	1000	1.0000000
ref|NC_001143|	42000	43000	299	972	1000	0.9720000
ref|NC_001143|	43000	44000	526	1000	1000	1.0000000
ref|NC_001143|	44000	45000	469	1000	1000	1.0000000
ref|NC_001143|	45000	46000	494	1000	1000	1.0000000
ref|NC_001143|	46000	47000	294	976	1000	0.9760000
ref|NC_001143|	47000	48000	438	1000	1000	1.0000000
ref|NC_001143|	48000	49000	493	1000	1000	1.0000000
ref|NC_001143|	49000	50000	455	1000	1000	1.0000000
ref|NC_001143|	50000	51000	480	1000	1000	1.0000000
ref|NC_001143|	51000	52000	390	1000	1000	1.0000000
ref|NC_001143|	52000	53000	411	1000	1000	1.0000000
ref|NC_001143|	53000	54000	418	1000	1000	1.0000000
ref|NC_001143|	54000	55000	605	1000	1000	1.0000000
ref|NC_001143|	55000	56000	465	1000	1000	1.0000000
ref|NC_001143|	56000	57000	606	1000	1000	1.0000000
ref|NC_001143|	57000	58000	561	1000	1000	1.0000000
ref|NC_001143|	58000	59000	639	1000	1000	1.0000000
ref|NC_001143|	59000	60000	707	1000	1000	1.0000000
ref|NC_001143|	60000	61000	675	1000	1000	1.0000000
ref|NC_001143|	61000	62000	660	1000	1000	1.0000000
ref|NC_001143|	62000	63000	529	1000	1000	1.0000000
ref|NC_001143|	63000	64000	415	999	1000	0.9990000
ref|NC_001143|	64000	65000	614	974	1000	0.9740000
ref|NC_001143|	65000	66000	750	1000	1000	1.0000000
ref|NC_001143|	66000	67000	879	1000	1000	1.0000000
ref|NC_001143|	67000	68000	692	999	1000	0.9990000
ref|NC_001143|	68000	69000	622	991	1000	0.9910000
ref|NC_001143|	69000	70000	926	1000	1000	1.0000000
ref|NC_001143|	70000	71000	764	1000	1000	1.0000000
ref|NC_001143|	71000	72000	882	1000	1000	1.0000000
ref|NC_001143|	72000	73000	759	1000	1000	1.0000000
ref|NC_001143|	73000	74000	706	1000	1000	1.0000000
ref|NC_001143|	74000	75000	220	994	1000	0.9940000
ref|NC_001143|	75000	76000	674	1000	1000	1.0000000
ref|NC_001143|	76000	77000	827	1000	1000	1.0000000
ref|NC_001143|	77000	78000	704	1000	1000	1.0000000
ref|NC_001143|	78000	79000	619	989	1000	0.9890000
ref|NC_001143|	79000	80000	549	1000	1000	1.0000000
ref|NC_001143|	80000	81000	481	1000	1000	1.0000000
ref|NC_001143|	81000	82000	580	1000	1000	1.0000000
ref|NC_001143|	82000	83000	540	1000	1000	1.0000000
ref|NC_001143|	83000	84000	364	874	1000	0.8740000
ref|NC_001143|	84000	85000	356	761	1000	0.7610000
ref|NC_001143|	85000	86000	468	1000	1000	1.0000000
ref|NC_001143|	86000	87000	516	1000	1000	1.0000000
ref|NC_001143|	87000	88000	643	1000	1000	1.0000000
ref|NC_001143|	88000	89000	583	1000	1000	1.0000000
ref|NC_001143|	89000	90000	433	971	1000	0.9710000
ref|NC_001143|	90000	91000	682	1000	1000	1.0000000
ref|NC_001143|	91000	92000	675	1000	1000	1.0000000
ref|NC_001143|	92000	93000	370	737	1000	0.7370000
ref|NC_001143|	93000	94000	549	1000	1000	1.0000000
ref|NC_001143|	94000	95000	491	1000	1000	1.0000000
ref|NC_001143|	95000	96000	647	1000	1000	1.0000000
ref|NC_001143|	96000	97000	553	1000	1000	1.0000000
ref|NC_001143|	97000	98000	690	1000	1000	1.0000000
ref|NC_001143|	98000	99000	452	982	1000	0.9820000
ref|NC_001143|	99000	100000	692	1000	1000	1.0000000
ref|NC_001143|	100000	101000	480	1000	1000	1.0000000
ref|NC_001143|	101000	102000	724	1000	1000	1.0000000
ref|NC_001143|	102000	103000	660	1000	1000	1.0000000
ref|NC_001143|	103000	104000	737	1000	1000	1.0000000
ref|NC_001143|	104000	105000	759	1000	1000	1.0000000
ref|NC_001143|	105000	106000	775	1000	1000	1.0000000
ref|NC_001143|	106000	107000	521	1000	1000	1.0000000
ref|NC_001143|	107000	108000	561	1000	1000	1.0000000
ref|NC_001143|	108000	109000	588	1000	1000	1.0000000
ref|NC_001143|	109000	110000	500	1000	1000	1.0000000
ref|NC_001143|	110000	111000	439	1000	1000	1.0000000
ref|NC_001143|	111000	112000	538	1000	1000	1.0000000
ref|NC_001143|	112000	113000	477	1000	1000	1.0000000
ref|NC_001143|	113000	114000	382	1000	1000	1.0000000
ref|NC_001143|	114000	115000	441	1000	1000	1.0000000
ref|NC_001143|	115000	116000	462	997	1000	0.9970000
ref|NC_001143|	116000	117000	578	1000	1000	1.0000000
ref|NC_001143|	117000	118000	544	1000	1000	1.0000000
ref|NC_001143|	118000	119000	557	1000	1000	1.0000000
ref|NC_001143|	119000	120000	561	1000	1000	1.0000000
ref|NC_001143|	120000	121000	446	1000	1000	1.0000000
ref|NC_001143|	121000	122000	508	1000	1000	1.0000000
ref|NC_001143|	122000	123000	468	1000	1000	1.0000000
ref|NC_001143|	123000	124000	446	1000	1000	1.0000000
ref|NC_001143|	124000	125000	532	1000	1000	1.0000000
ref|NC_001143|	125000	126000	532	1000	1000	1.0000000
ref|NC_001143|	126000	127000	627	1000	1000	1.0000000
ref|NC_001143|	127000	128000	536	1000	1000	1.0000000
ref|NC_001143|	128000	129000	591	1000	1000	1.0000000
ref|NC_001143|	129000	130000	580	1000	1000	1.0000000
ref|NC_001143|	130000	131000	448	1000	1000	1.0000000
ref|NC_001143|	131000	132000	446	1000	1000	1.0000000
ref|NC_001143|	132000	133000	474	1000	1000	1.0000000
ref|NC_001143|	133000	134000	534	1000	1000	1.0000000
ref|NC_001143|	134000	135000	453	1000	1000	1.0000000
ref|NC_001143|	135000	136000	532	1000	1000	1.0000000
