chrName	start	end	length	rank
NC_001142.9	6254725	6255983	1258	6
NC_001142.9	6256190	6256283	93	6
NC_001142.9	6256545	6256666	121	6
NC_001142.9	6257037	6257472	435	6
NC_001142.9	6257677	6257689	12	6
NC_001142.9	6257953	6258010	57	6
NC_001142.9	6259037	6259138	101	6
NC_001142.9	6259745	6259988	243	6
NC_001142.9	6260352	6260362	10	6
NC_001142.9	6260730	6260741	11	6
NC_001142.9	6261073	6261187	114	6
NC_001142.9	6261489	6261507	18	6
NC_001142.9	6261912	6261923	11	6
NC_001142.9	6262211	6262269	58	6
NC_001142.9	6262532	6262541	9	6
NC_001142.9	6263186	6263194	8	6
NC_001142.9	6263524	6263652	128	6
NC_001142.9	6263917	6263934	17	6
NC_001142.9	6264246	6264571	325	6
NC_001142.9	6265125	6265790	665	6
NC_001142.9	6266472	6266486	14	6
NC_001142.9	6266845	6266889	44	6
NC_001142.9	6267207	6267267	60	6
NC_001142.9	6267425	6267533	108	6
NC_001142.9	6267698	6267711	13	6
NC_001142.9	6268069	6268077	8	6
NC_001142.9	6268402	6269200	798	6
NC_001142.9	6269540	6269549	9	6
NC_001142.9	6270233	6270259	26	6
NC_001142.9	6270801	6270812	11	6
NC_001142.9	6271138	6271259	121	6
NC_001142.9	6271680	6272178	498	6
NC_001142.9	6272424	6272487	63	6
NC_001142.9	6272928	6273334	406	6
NC_001142.9	6273516	6273573	57	6
NC_001142.9	6273841	6274572	731	6
NC_001142.9	6275050	6275409	359	6
NC_001142.9	6276748	6276881	133	6
NC_001142.9	6277329	6277501	172	6
NC_001142.9	6277823	6277848	25	6
NC_001142.9	6278462	6278614	152	6
NC_001142.9	6279333	6279392	59	6
NC_001142.9	6279887	6279900	13	6
NC_001142.9	6280377	6280387	10	7
NC_001142.9	6280555	6280782	227	7
NC_001142.9	6281010	6281050	40	7
NC_001142.9	6281322	6281343	21	7
NC_001142.9	6281576	6281726	150	7
NC_001142.9	6282667	6282755	88	7
NC_001142.9	6283131	6283318	187	7
NC_001142.9	6283721	6283800	79	7
NC_001142.9	6284231	6284242	11	7
NC_001142.9	6284454	6284469	15	7
NC_001142.9	6284625	6284897	272	7
NC_001142.9	6285146	6285154	8	7
NC_001142.9	6285990	6286124	134	7
NC_001142.9	6286638	6286748	110	7
NC_001142.9	6287151	6287310	159	7
NC_001142.9	6287553	6287658	105	7
NC_001142.9	6287861	6288115	254	7
NC_001142.9	6288319	6288328	9	7
NC_001142.9	6288537	6288770	233	7
NC_001142.9	6289028	6289035	7	7
NC_001142.9	6289893	6289902	9	7
NC_001142.9	6290230	6290932	702	7
NC_001142.9	6291213	6291223	10	7
NC_001142.9	6291384	6291395	11	7
NC_001142.9	6291800	6292049	249	7
NC_001142.9	6292216	6292244	28	7
NC_001142.9	6292738	6292917	179	7
NC_001142.9	6293279	6293396	117	7
NC_001142.9	6294044	6294226	182	7
NC_001142.9	6294531	6294866	335	7
NC_001142.9	6295307	6295418	111	7
NC_001142.9	6296155	6296266	111	7
NC_001142.9	6296569	6296580	11	7
NC_001142.9	6296749	6296897	148	7
NC_001142.9	6298053	6298070	17	7
NC_001142.9	6298684	6298917	233	7
NC_001142.9	6299410	6299424	14	7
NC_001142.9	6299628	6299674	46	7
NC_001142.9	6301679	6301814	135	7
NC_001142.9	6302094	6302175	81	7
NC_001142.9	6302596	6302649	53	7
NC_001142.9	6302815	6302820	5	7
NC_001142.9	6303128	6303314	186	7
NC_001142.9	6303512	6303684	172	7
NC_001142.9	6303891	6303970	79	7
NC_001142.9	6304137	6304215	78	7
NC_001142.9	6304533	6304594	61	7
NC_001142.9	6304935	6316569	11634	7
NC_001142.9	6317123	6317139	16	7
NC_001142.9	6317991	6318001	10	7
NC_001142.9	6318531	6318541	10	7
NC_001142.9	6318737	6319012	275	7
NC_001142.9	6319702	6319901	199	7
NC_001142.9	6320100	6320469	369	7
NC_001142.9	6320742	6320847	105	7
NC_001142.9	6321328	6321912	584	7
NC_001142.9	6322430	6322563	133	7
NC_001142.9	6323423	6323502	79	7
NC_001142.9	6323801	6323809	8	7
NC_001142.9	6324303	6324897	594	7
NC_001142.9	6325067	6325102	35	7
NC_001142.9	6325811	6325825	14	7
NC_001142.9	6325983	6326253	270	7
NC_001142.9	6326692	6326867	175	7
NC_001142.9	6327224	6327468	244	7
NC_001142.9	6327880	6327895	15	7
NC_001142.9	6328542	6328568	26	7
NC_001142.9	6328992	6329003	11	7
NC_001142.9	6329500	6329796	296	7
NC_001142.9	6330456	6330584	128	7
NC_001142.9	6331355	6331371	16	7
NC_001142.9	6331558	6331619	61	7
NC_001142.9	6331799	6331809	10	7
NC_001142.9	6332058	6332069	11	7
NC_001142.9	6332255	6332463	208	7
NC_001142.9	6332730	6332744	14	7
NC_001142.9	6333051	6333582	531	7
NC_001142.9	6333815	6333825	10	7
NC_001142.9	6334034	6334113	79	7
NC_001142.9	6334289	6334504	215	7
NC_001142.9	6334670	6334690	20	7
NC_001142.9	6334923	6334931	8	7
NC_001142.9	6335235	6335403	168	7
NC_001142.9	6335826	6335854	28	7
NC_001142.9	6336052	6336092	40	7
NC_001142.9	6336483	6336647	164	7
NC_001142.9	6336861	6336950	89	7
NC_001142.9	6337151	6337163	12	7
NC_001142.9	6337586	6337753	167	7
NC_001142.9	6337982	6337997	15	7
NC_001142.9	6338332	6338374	42	7
NC_001142.9	6338546	6338971	425	7
NC_001142.9	6339143	6339223	80	7
NC_001142.9	6339397	6339405	8	7
NC_001142.9	6339677	6339870	193	7
NC_001142.9	6340110	6340207	97	7
NC_001142.9	6340389	6340398	9	7
NC_001142.9	6340690	6340697	7	7
NC_001142.9	6341527	6341541	14	7
NC_001142.9	6341942	6341953	11	7
NC_001142.9	6342114	6342127	13	7
NC_001142.9	6342594	6342631	37	7
NC_001142.9	6342822	6342871	49	7
NC_001142.9	6343137	6343155	18	7
NC_001142.9	6343357	6343483	126	7
NC_001142.9	6343732	6343951	219	7
NC_001142.9	6344114	6344176	62	7
NC_001142.9	6344426	6344706	280	7
NC_001142.9	6344987	6345050	63	7
NC_001142.9	6345464	6345532	68	7
NC_001142.9	6345797	6346130	333	7
NC_001142.9	6346377	6346394	17	7
NC_001142.9	6346561	6346865	304	7
NC_001142.9	6347184	6347196	12	7
NC_001142.9	6347438	6347449	11	7
NC_001142.9	6347815	6347843	28	7
NC_001142.9	6348017	6348028	11	7
NC_001142.9	6348542	6349017	475	7
NC_001142.9	6349382	6349398	16	7
NC_001142.9	6349643	6349657	14	7
NC_001142.9	6349955	6350098	143	7
NC_001142.9	6350254	6350449	195	7
NC_001142.9	6350711	6350721	10	7
NC_001142.9	6350996	6351294	298	7
NC_001142.9	6351729	6351806	77	7
NC_001142.9	6351977	6352165	188	7
NC_001142.9	6352344	6352445	101	7
NC_001142.9	6353241	6353255	14	7
NC_001142.9	6353904	6353918	14	7
NC_001142.9	6355569	6355602	33	8
NC_001142.9	6355798	6355818	20	8
NC_001142.9	6356070	6356080	10	8
NC_001142.9	6356331	6356481	150	8
NC_001142.9	6356825	6357310	485	8
NC_001142.9	6357880	6358318	438	8
NC_001142.9	6358626	6358710	84	8
NC_001142.9	6358979	6359089	110	8
NC_001142.9	6359258	6359331	73	8
NC_001142.9	6359554	6359565	11	8
NC_001142.9	6360214	6360224	10	8
NC_001142.9	6360422	6360563	141	8
NC_001142.9	6360849	6360998	149	8
NC_001142.9	6361338	6361481	143	8
NC_001142.9	6361750	6362007	257	8
NC_001142.9	6362180	6362215	35	8
NC_001142.9	6362390	6362397	7	8
NC_001142.9	6362629	6362638	9	8
NC_001142.9	6362843	6362849	6	8
NC_001142.9	6363344	6363354	10	8
NC_001142.9	6363680	6363687	7	8
NC_001142.9	6363849	6364946	1097	8
NC_001142.9	6365155	6365280	125	8
NC_001142.9	6366225	6366614	389	8
NC_001142.9	6366787	6367211	424	8
NC_001142.9	6367412	6367679	267	8
NC_001142.9	6367895	6368047	152	8
NC_001142.9	6368341	6368524	183	8
NC_001142.9	6368870	6369745	875	8
NC_001142.9	6369979	6371241	1262	8
NC_001142.9	6371772	6372634	862	8
NC_001142.9	6373018	6374335	1317	8
NC_001142.9	6374517	6374596	79	8
NC_001142.9	6375153	6375582	429	8
NC_001142.9	6376032	6376414	382	8
NC_001142.9	6376604	6377007	403	8
NC_001142.9	6377249	6377260	11	8
NC_001142.9	6377640	6377656	16	8
NC_001142.9	6378508	6378523	15	8
NC_001142.9	6378691	6378733	42	8
NC_001142.9	6379219	6379354	135	8
NC_001142.9	6379839	6380278	439	8
NC_001142.9	6380627	6381295	668	8
NC_001142.9	6381780	6382041	261	8
NC_001142.9	6382242	6382654	412	8
NC_001142.9	6382928	6382962	34	8
NC_001142.9	6383151	6383251	100	8
NC_001142.9	6383535	6383547	12	8
NC_001142.9	6383992	6384031	39	8
NC_001142.9	6384371	6384384	13	8
NC_001142.9	6384730	6384741	11	8
NC_001142.9	6385435	6385843	408	8
NC_001142.9	6386051	6386059	8	8
NC_001142.9	6386391	6386405	14	8
NC_001142.9	6386697	6387095	398	8
NC_001142.9	6387461	6387691	230	8
NC_001142.9	6387872	6387887	15	8
NC_001142.9	6388120	6388384	264	8
NC_001142.9	6388713	6388725	12	8
NC_001142.9	6389576	6389590	14	8
NC_001142.9	6389893	6389902	9	8
NC_001142.9	6390079	6390261	182	8
NC_001142.9	6390676	6390688	12	8
NC_001142.9	6391116	6391130	14	8
NC_001142.9	6391699	6391726	27	8
NC_001142.9	6392860	6392868	8	8
NC_001142.9	6393220	6393241	21	8
NC_001142.9	6393517	6393612	95	8
NC_001142.9	6394005	6394073	68	8
NC_001142.9	6394702	6394712	10	8
NC_001142.9	6394966	6394972	6	8
NC_001142.9	6395365	6395543	178	8
NC_001142.9	6396078	6396090	12	8
NC_001142.9	6396355	6396368	13	8
NC_001142.9	6396704	6396711	7	8
NC_001142.9	6397216	6397489	273	8
NC_001142.9	6397827	6397839	12	8
NC_001142.9	6398318	6398551	233	8
NC_001142.9	6399309	6399415	106	8
NC_001142.9	6399629	6399952	323	8
NC_001142.9	6400257	6400455	198	8
NC_001142.9	6400731	6400741	10	8
NC_001142.9	6400920	6401242	322	8
NC_001142.9	6401394	6401566	172	8
NC_001142.9	6401773	6401786	13	8
NC_001142.9	6401962	6402078	116	8
NC_001142.9	6402751	6402758	7	8
NC_001142.9	6403045	6403391	346	8
NC_001142.9	6403559	6403569	10	8
NC_001142.9	6403760	6403778	18	8
NC_001142.9	6404674	6404798	124	8
NC_001142.9	6405783	6405793	10	8
NC_001142.9	6406219	6406582	363	8
NC_001142.9	6406743	6406758	15	8
NC_001142.9	6407048	6407059	11	8
NC_001142.9	6407605	6407799	194	8
NC_001142.9	6408059	6408072	13	8
NC_001142.9	6408447	6408523	76	8
NC_001142.9	6408834	6408845	11	8
NC_001142.9	6409016	6409232	216	8
NC_001142.9	6409472	6409743	271	8
NC_001142.9	6410038	6410184	146	8
NC_001142.9	6410689	6410699	10	8
NC_001142.9	6411011	6411478	467	8
NC_001142.9	6411818	6411901	83	8
NC_001142.9	6412068	6412078	10	8
NC_001142.9	6412292	6412305	13	8
NC_001142.9	6412667	6412856	189	8
NC_001142.9	6413222	6413239	17	8
NC_001142.9	6413502	6413513	11	8
NC_001142.9	6413915	6414447	532	8
NC_001142.9	6414723	6414734	11	8
NC_001142.9	6414897	6415223	326	8
NC_001142.9	6415675	6415752	77	8
NC_001142.9	6415920	6416133	213	8
NC_001142.9	6416657	6416675	18	8
NC_001142.9	6417497	6417552	55	8
NC_001142.9	6418097	6418245	148	8
NC_001142.9	6418413	6418423	10	8
NC_001142.9	6418581	6418602	21	8
NC_001142.9	6418815	6418989	174	8
NC_001142.9	6419298	6419313	15	8
NC_001142.9	6419501	6419517	16	8
NC_001142.9	6419684	6419753	69	8
NC_001142.9	6419913	6419925	12	8
NC_001142.9	6420275	6420293	18	8
NC_001142.9	6420444	6420458	14	8
NC_001142.9	6420622	6420630	8	8
NC_001142.9	6420929	6420945	16	8
NC_001142.9	6421181	6421361	180	8
NC_001142.9	6421692	6421724	32	8
NC_001142.9	6422129	6422142	13	8
NC_001142.9	6422304	6422798	494	8
NC_001142.9	6422985	6423662	677	8
NC_001142.9	6424239	6424247	8	8
NC_001142.9	6425300	6425319	19	8
NC_001142.9	6425605	6425622	17	8
NC_001142.9	6425785	6425797	12	8
NC_001142.9	6426004	6426015	11	8
NC_001142.9	6426257	6426269	12	8
NC_001142.9	6426649	6426686	37	8
NC_001142.9	6426881	6426889	8	8
NC_001142.9	6427257	6427611	354	8
NC_001142.9	6427836	6427843	7	8
NC_001142.9	6428026	6428044	18	8
NC_001142.9	6428633	6428644	11	8
NC_001142.9	6428887	6428900	13	8
NC_001142.9	6429115	6429291	176	9
NC_001142.9	6429453	6429630	177	9
NC_001142.9	6430563	6430638	75	9
NC_001142.9	6430966	6431194	228	9
NC_001142.9	6431726	6431770	44	9
NC_001142.9	6432232	6432350	118	9
NC_001142.9	6432712	6432732	20	9
NC_001142.9	6432943	6433117	174	9
NC_001142.9	6433925	6433941	16	9
NC_001142.9	6434234	6434360	126	9
NC_001142.9	6434673	6434876	203	9
NC_001142.9	6435656	6435718	62	9
NC_001142.9	6435892	6435902	10	9
NC_001142.9	6436625	6436991	366	9
NC_001142.9	6437182	6438177	995	9
NC_001142.9	6438369	6438593	224	9
NC_001142.9	6438928	6439078	150	9
NC_001142.9	6439251	6439304	53	9
NC_001142.9	6439581	6439939	358	9
NC_001142.9	6440200	6440780	580	9
NC_001142.9	6441029	6441050	21	9
NC_001142.9	6441336	6441658	322	9
NC_001142.9	6441981	6442259	278	9
NC_001142.9	6442427	6442443	16	9
NC_001142.9	6442741	6442749	8	9
NC_001142.9	6443009	6443054	45	9
NC_001142.9	6443231	6443653	422	9
NC_001142.9	6444512	6444958	446	9
NC_001142.9	6445187	6445196	9	9
NC_001142.9	6445398	6445698	300	9
NC_001142.9	6446200	6446292	92	9
NC_001142.9	6446564	6446578	14	9
NC_001142.9	6446775	6446781	6	9
NC_001142.9	6447115	6447404	289	9
NC_001142.9	6447705	6447715	10	9
NC_001142.9	6447938	6448133	195	9
NC_001142.9	6448331	6448395	64	9
NC_001142.9	6448698	6448982	284	9
NC_001142.9	6449625	6449637	12	9
NC_001142.9	6449837	6450131	294	9
NC_001142.9	6450489	6450514	25	9
NC_001142.9	6450711	6450718	7	9
NC_001142.9	6451065	6451214	149	9
NC_001142.9	6451501	6451670	169	9
NC_001142.9	6451865	6452114	249	9
NC_001142.9	6452346	6453228	882	9
NC_001142.9	6453604	6453616	12	9
NC_001142.9	6454118	6454129	11	9
NC_001142.9	6454746	6454756	10	9
NC_001142.9	6454940	6455013	73	9
NC_001142.9	6455579	6455592	13	9
NC_001142.9	6455847	6455861	14	9
NC_001142.9	6456025	6456037	12	9
NC_001142.9	6456349	6456355	6	9
NC_001142.9	6457092	6457232	140	9
NC_001142.9	6457704	6457787	83	9
NC_001142.9	6458344	6458645	301	9
NC_001142.9	6458841	6459133	292	9
NC_001142.9	6459323	6459335	12	9
NC_001142.9	6459504	6459878	374	9
NC_001142.9	6460139	6460299	160	9
NC_001142.9	6460894	6460969	75	9
NC_001142.9	6461221	6461269	48	9
NC_001142.9	6461445	6461466	21	9
NC_001142.9	6461625	6461639	14	9
NC_001142.9	6461844	6462384	540	9
NC_001142.9	6462761	6462793	32	9
NC_001142.9	6463086	6463095	9	9
NC_001142.9	6463495	6463502	7	9
NC_001142.9	6463995	6464004	9	9
NC_001142.9	6464722	6464741	19	9
NC_001142.9	6465410	6465601	191	9
NC_001142.9	6465866	6466064	198	9
NC_001142.9	6466841	6466999	158	9
NC_001142.9	6467170	6467250	80	9
NC_001142.9	6467403	6467661	258	9
NC_001142.9	6467887	6468263	376	9
NC_001142.9	6468896	6468904	8	9
NC_001142.9	6469192	6469481	289	9
NC_001142.9	6469706	6469713	7	9
NC_001142.9	6470282	6470290	8	9
NC_001142.9	6471473	6471693	220	9
NC_001142.9	6472435	6472510	75	9
NC_001142.9	6472941	6473272	331	9
NC_001142.9	6474141	6474646	505	9
NC_001142.9	6474915	6474929	14	9
NC_001142.9	6475170	6475177	7	9
NC_001142.9	6475821	6476290	469	9
NC_001142.9	6476496	6476509	13	9
NC_001142.9	6476665	6476692	27	9
NC_001142.9	6477088	6477100	12	9
NC_001142.9	6477481	6477492	11	9
NC_001142.9	6477737	6477856	119	9
NC_001142.9	6478210	6478265	55	9
NC_001142.9	6478419	6478925	506	9
NC_001142.9	6479088	6479143	55	9
NC_001142.9	6479365	6479373	8	9
NC_001142.9	6479552	6479582	30	9
NC_001142.9	6479995	6480078	83	9
NC_001142.9	6480572	6480583	11	9
NC_001142.9	6480948	6480956	8	9
NC_001142.9	6481612	6482077	465	9
NC_001142.9	6482729	6482907	178	9
NC_001142.9	6483167	6483290	123	9
NC_001142.9	6483665	6483677	12	9
NC_001142.9	6483940	6484042	102	9
NC_001142.9	6484245	6484523	278	9
NC_001142.9	6485004	6485199	195	9
NC_001142.9	6485381	6485390	9	9
NC_001142.9	6485642	6485936	294	9
NC_001142.9	6486191	6486204	13	9
NC_001142.9	6486796	6487063	267	9
NC_001142.9	6487299	6487315	16	9
NC_001142.9	6487624	6487737	113	9
NC_001142.9	6487956	6487969	13	9
NC_001142.9	6488227	6488243	16	9
NC_001142.9	6488682	6488696	14	9
NC_001142.9	6488976	6488993	17	9
NC_001142.9	6489175	6489303	128	9
NC_001142.9	6490358	6490619	261	9
NC_001142.9	6490913	6490921	8	9
NC_001142.9	6491399	6491409	10	9
NC_001142.9	6491592	6491599	7	9
NC_001142.9	6492164	6492887	723	9
NC_001142.9	6493100	6493123	23	9
NC_001142.9	6493425	6493437	12	9
NC_001142.9	6494232	6494259	27	9
NC_001142.9	6494723	6494867	144	9
NC_001142.9	6495199	6495419	220	9
NC_001142.9	6495904	6496200	296	9
NC_001142.9	6496406	6496447	41	9
NC_001142.9	6496845	6496996	151	9
NC_001142.9	6497537	6497652	115	9
NC_001142.9	6497894	6498036	142	9
NC_001142.9	6498472	6498484	12	9
NC_001142.9	6498771	6498778	7	9
NC_001142.9	6498942	6499084	142	9
NC_001142.9	6499434	6499445	11	9
NC_001142.9	6499602	6499789	187	9
NC_001142.9	6500080	6500105	25	9
NC_001142.9	6500476	6500486	10	9
NC_001142.9	6501205	6501647	442	9
NC_001142.9	6501829	6501971	142	9
NC_001142.9	6503451	6503460	9	9
NC_001142.9	6503827	6504251	424	10
NC_001142.9	6504450	6504572	122	10
NC_001142.9	6504825	6504864	39	10
NC_001142.9	6505265	6505623	358	10
NC_001142.9	6506441	6506453	12	10
NC_001142.9	6506979	6507587	608	10
NC_001142.9	6507834	6507957	123	10
NC_001142.9	6508253	6508276	23	10
NC_001142.9	6508744	6508752	8	10
NC_001142.9	6508915	6509022	107	10
NC_001142.9	6509395	6509500	105	10
NC_001142.9	6509767	6509881	114	10
NC_001142.9	6510082	6510230	148	10
NC_001142.9	6510804	6510812	8	10
NC_001142.9	6511171	6511538	367	10
NC_001142.9	6511860	6511870	10	10
NC_001142.9	6512081	6512089	8	10
NC_001142.9	6512377	6512386	9	10
NC_001142.9	6512603	6512640	37	10
NC_001142.9	6513101	6513107	6	10
NC_001142.9	6513407	6513413	6	10
NC_001142.9	6513589	6513598	9	10
NC_001142.9	6513756	6513773	17	10
NC_001142.9	6514330	6514343	13	10
NC_001142.9	6514675	6514684	9	10
NC_001142.9	6515304	6515315	11	10
NC_001142.9	6515764	6515857	93	10
NC_001142.9	6516392	6516570	178	10
NC_001142.9	6516847	6516863	16	10
NC_001142.9	6517181	6517193	12	10
NC_001142.9	6517486	6517498	12	10
NC_001142.9	6517871	6518091	220	10
NC_001142.9	6518403	6518550	147	10
NC_001142.9	6518736	6519517	781	10
NC_001142.9	6519769	6519912	143	10
NC_001142.9	6520416	6520440	24	10
NC_001142.9	6520883	6520989	106	10
NC_001142.9	6521253	6521264	11	10
NC_001142.9	6521457	6521470	13	10
NC_001142.9	6521693	6521705	12	10
NC_001142.9	6521870	6521882	12	10
NC_001142.9	6522166	6522175	9	10
NC_001142.9	6522486	6522499	13	10
NC_001142.9	6522991	6523218	227	10
NC_001142.9	6523854	6524038	184	10
NC_001142.9	6524290	6524404	114	10
NC_001142.9	6524739	6524746	7	10
NC_001142.9	6525088	6525108	20	10
NC_001142.9	6525312	6525632	320	10
NC_001142.9	6525840	6526644	804	10
NC_001142.9	6527013	6527654	641	10
NC_001142.9	6528277	6528543	266	10
NC_001142.9	6528721	6528731	10	10
NC_001142.9	6528921	6529099	178	10
NC_001142.9	6529371	6529492	121	10
NC_001142.9	6529735	6529751	16	10
NC_001142.9	6530115	6530127	12	10
NC_001142.9	6530488	6530503	15	10
NC_001142.9	6530678	6530692	14	10
NC_001142.9	6531122	6531164	42	10
NC_001142.9	6531517	6531788	271	10
NC_001142.9	6532068	6532083	15	10
NC_001142.9	6533207	6533326	119	10
NC_001142.9	6534048	6534481	433	10
NC_001142.9	6534796	6534898	102	10
NC_001142.9	6535274	6535632	358	10
NC_001142.9	6535822	6535989	167	10
NC_001142.9	6536367	6536378	11	10
NC_001142.9	6536827	6536942	115	10
NC_001142.9	6537247	6537264	17	10
NC_001142.9	6537796	6538176	380	10
NC_001142.9	6539032	6539037	5	10
NC_001142.9	6539378	6539540	162	10
NC_001142.9	6539706	6539860	154	10
NC_001142.9	6540072	6540556	484	10
NC_001142.9	6540711	6541222	511	10
NC_001142.9	6542215	6542230	15	10
NC_001142.9	6542485	6542496	11	10
NC_001142.9	6542809	6542941	132	10
NC_001142.9	6543231	6543385	154	10
NC_001142.9	6544098	6544464	366	10
NC_001142.9	6544653	6544676	23	10
NC_001142.9	6545199	6545217	18	10
NC_001142.9	6545466	6545479	13	10
NC_001142.9	6545946	6545955	9	10
NC_001142.9	6546909	6546920	11	10
NC_001142.9	6548605	6548614	9	10
NC_001142.9	6548898	6549057	159	10
NC_001142.9	6549329	6549345	16	10
NC_001142.9	6549702	6549771	69	10
NC_001142.9	6550136	6550156	20	10
NC_001142.9	6550617	6550705	88	10
NC_001142.9	6550882	6551407	525	10
NC_001142.9	6551560	6551597	37	10
NC_001142.9	6552010	6552193	183	10
NC_001142.9	6553288	6553296	8	10
NC_001142.9	6553731	6554138	407	10
NC_001142.9	6554663	6555019	356	10
NC_001142.9	6555250	6555373	123	10
NC_001142.9	6555524	6556843	1319	10
NC_001142.9	6557025	6557038	13	10
NC_001142.9	6557220	6557477	257	10
NC_001142.9	6557697	6557707	10	10
NC_001142.9	6557877	6557954	77	10
NC_001142.9	6558316	6558421	105	10
NC_001142.9	6558628	6558643	15	10
NC_001142.9	6558854	6558868	14	10
NC_001142.9	6559046	6559054	8	10
NC_001142.9	6559223	6559237	14	10
NC_001142.9	6559482	6559490	8	10
NC_001142.9	6559812	6559820	8	10
NC_001142.9	6560366	6560374	8	10
NC_001142.9	6561087	6561099	12	10
NC_001142.9	6561431	6561444	13	10
NC_001142.9	6562084	6562186	102	10
NC_001142.9	6562490	6562657	167	10
NC_001142.9	6562822	6563164	342	10
NC_001142.9	6563346	6563360	14	10
NC_001142.9	6563550	6563835	285	10
NC_001142.9	6564230	6564261	31	10
NC_001142.9	6564475	6564572	97	10
NC_001142.9	6564865	6564915	50	10
NC_001142.9	6565177	6565191	14	10
NC_001142.9	6565734	6565735	1	10
NC_001142.9	6565923	6565953	30	10
NC_001142.9	6566420	6566471	51	10
NC_001142.9	6566649	6566716	67	10
NC_001142.9	6567006	6567021	15	10
NC_001142.9	6567237	6567249	12	10
NC_001142.9	6567476	6567768	292	10
NC_001142.9	6568066	6568516	450	10
NC_001142.9	6569495	6569515	20	10
NC_001142.9	6569666	6569681	15	10
NC_001142.9	6569897	6569929	32	10
NC_001142.9	6570102	6570376	274	10
NC_001142.9	6570879	6570979	100	10
NC_001142.9	6571286	6571523	237	10
NC_001142.9	6571730	6571739	9	10
NC_001142.9	6572246	6572259	13	10
NC_001142.9	6572413	6573079	666	10
NC_001142.9	6573336	6573550	214	10
NC_001142.9	6573713	6573771	58	10
NC_001142.9	6574133	6574198	65	10
NC_001142.9	6574458	6574469	11	10
NC_001142.9	6574753	6574768	15	10
NC_001142.9	6575183	6575648	465	10
NC_001142.9	6575879	6576039	160	10
NC_001142.9	6576292	6576598	306	10
NC_001142.9	6577125	6577146	21	10
NC_001142.9	6577381	6577568	187	10
NC_001142.9	6578088	6578221	133	10
NC_001143.9	6578222	6578437	215	1
NC_001143.9	6578619	6579118	499	1
NC_001143.9	6579350	6580491	1141	1
NC_001143.9	6580731	6581694	963	1
NC_001143.9	6581907	6582197	290	1
NC_001143.9	6582942	6583246	304	1
NC_001143.9	6583672	6583995	323	1
NC_001143.9	6584159	6584374	215	1
NC_001143.9	6584608	6584660	52	1
NC_001143.9	6584821	6584829	8	1
NC_001143.9	6585327	6585338	11	1
NC_001143.9	6585795	6586156	361	1
NC_001143.9	6586551	6586575	24	1
NC_001143.9	6586808	6587190	382	1
NC_001143.9	6587945	6587958	13	1
NC_001143.9	6588293	6588349	56	1
NC_001143.9	6588533	6588667	134	1
NC_001143.9	6589154	6589421	267	1
NC_001143.9	6589711	6589726	15	1
NC_001143.9	6590148	6590168	20	1
NC_001143.9	6590419	6590446	27	1
NC_001143.9	6590710	6591026	316	1
NC_001143.9	6591178	6591352	174	1
NC_001143.9	6591511	6591668	157	1
NC_001143.9	6591900	6592289	389	1
NC_001143.9	6592678	6592694	16	1
NC_001143.9	6593219	6593315	96	1
NC_001143.9	6593610	6593781	171	1
NC_001143.9	6593942	6594566	624	1
NC_001143.9	6594810	6594955	145	1
NC_001143.9	6595106	6595119	13	1
NC_001143.9	6595348	6595361	13	1
NC_001143.9	6595561	6595695	134	1
NC_001143.9	6595958	6595967	9	1
NC_001143.9	6596352	6596382	30	1
NC_001143.9	6596621	6596880	259	1
NC_001143.9	6597152	6598096	944	1
NC_001143.9	6598285	6598753	468	1
NC_001143.9	6599366	6599484	118	1
NC_001143.9	6599693	6599900	207	1
NC_001143.9	6600174	6600421	247	1
NC_001143.9	6600720	6600883	163	1
NC_001143.9	6601257	6601270	13	1
NC_001143.9	6602086	6602169	83	1
NC_001143.9	6602373	6602386	13	1
NC_001143.9	6602546	6602654	108	1
NC_001143.9	6602952	6602963	11	1
NC_001143.9	6603259	6603422	163	1
NC_001143.9	6603728	6603956	228	1
NC_001143.9	6604300	6604461	161	1
NC_001143.9	6604633	6604867	234	1
NC_001143.9	6605030	6605043	13	1
NC_001143.9	6605602	6605981	379	1
NC_001143.9	6606349	6606359	10	1
NC_001143.9	6606774	6606785	11	1
NC_001143.9	6606968	6607313	345	1
NC_001143.9	6607598	6607656	58	1
NC_001143.9	6607955	6607974	19	1
NC_001143.9	6608184	6608234	50	1
NC_001143.9	6608534	6608544	10	1
NC_001143.9	6608987	6609031	44	1
NC_001143.9	6609187	6609286	99	1
NC_001143.9	6609568	6609639	71	1
NC_001143.9	6610035	6610110	75	1
NC_001143.9	6610528	6610868	340	1
NC_001143.9	6611187	6611350	163	1
NC_001143.9	6612369	6612482	113	1
NC_001143.9	6612730	6612741	11	1
NC_001143.9	6613117	6613184	67	1
NC_001143.9	6613495	6613503	8	1
NC_001143.9	6614193	6614204	11	1
NC_001143.9	6614653	6614840	187	1
NC_001143.9	6615003	6615018	15	1
NC_001143.9	6615340	6615512	172	1
NC_001143.9	6616371	6616397	26	1
NC_001143.9	6616758	6616981	223	1
NC_001143.9	6617174	6617285	111	1
NC_001143.9	6617470	6617629	159	1
NC_001143.9	6618730	6618739	9	1
NC_001143.9	6618929	6618939	10	1
NC_001143.9	6619383	6619436	53	1
NC_001143.9	6619706	6619719	13	1
NC_001143.9	6620156	6620313	157	1
NC_001143.9	6620468	6620699	231	1
NC_001143.9	6620885	6621146	261	1
